id,item,item.type,statement,statement.rt,agreement,strength,argument,argument.rt,word.count,gender,age
R_SCMHmRUbtAlpHgd,F9x,filler,1,2.586,filler,filler,3,3.829,232,2,34
R_SCMHmRUbtAlpHgd,F10x,filler,2,2.012,filler,filler,2,5.89,246,2,34
R_SCMHmRUbtAlpHgd,F11x,filler,3,15.166,filler,filler,3,4.007,190,2,34
R_SCMHmRUbtAlpHgd,F12x,filler,3,5.041,filler,filler,0,3,242,2,34
R_SCMHmRUbtAlpHgd,F13x,filler,3,3.211,filler,filler,1,6.984,264,2,34
R_SCMHmRUbtAlpHgd,F14x,filler,2,5.334,filler,filler,1,4.202,312,2,34
R_SCMHmRUbtAlpHgd,F15x,filler,2,3.064,filler,filler,1,9.364,255,2,34
R_SCMHmRUbtAlpHgd,F16x,filler,4,5.643,filler,filler,3,5.016,295,2,34
R_SCMHmRUbtAlpHgd,F17x,filler,1,3.107,filler,filler,3,6.326,321,2,34
R_SCMHmRUbtAlpHgd,F18x,filler,2,3.725,filler,filler,1,5.956,220,2,34
R_SCMHmRUbtAlpHgd,F19x,filler,4,2.154,filler,filler,1,2.892,208,2,34
R_SCMHmRUbtAlpHgd,F20x,filler,1,5.151,filler,filler,1,5.337,286,2,34
R_SCMHmRUbtAlpHgd,F21x,filler,2,4.091,filler,filler,1,2.803,311,2,34
R_SCMHmRUbtAlpHgd,F22x,filler,1,2.098,filler,filler,3,5.286,325,2,34
R_SCMHmRUbtAlpHgd,F23x,filler,2,2.538,filler,filler,3,3.368,259,2,34
R_SCMHmRUbtAlpHgd,F24x,filler,2,3.426,filler,filler,1,4.637,339,2,34
R_2qqOAf7iNKiE7bd,I1x,critical,2,7.777,agree,somewhat,2,7.972,286,2,47
R_2qqOAf7iNKiE7bd,I2x,critical,3,2.724,disagree,somewhat,2,3.6,194,2,47
R_2qqOAf7iNKiE7bd,I3x,critical,2,3.747,agree,somewhat,2,5.957,206,2,47
R_2qqOAf7iNKiE7bd,I4x,critical,3,3.166,disagree,somewhat,2,5.046,184,2,47
R_2qqOAf7iNKiE7bd,I5x,critical,3,5.026,disagree,somewhat,2,8.872,192,2,47
R_2qqOAf7iNKiE7bd,I6x,critical,3,2.404,disagree,somewhat,3,6.677,191,2,47
R_2qqOAf7iNKiE7bd,I7x,critical,2,2.54,agree,somewhat,2,4.876,221,2,47
R_2qqOAf7iNKiE7bd,I8x,critical,2,2.707,agree,somewhat,3,4.205,191,2,47
R_2qqOAf7iNKiE7bd,I9x,critical,2,3.832,agree,somewhat,3,4.665,175,2,47
R_2qqOAf7iNKiE7bd,I10x,critical,2,5.158,agree,somewhat,3,2.768,181,2,47
R_2qqOAf7iNKiE7bd,I11x,critical,2,6.719,agree,somewhat,2,6.598,153,2,47
R_2qqOAf7iNKiE7bd,I12x,critical,2,7.55,agree,somewhat,2,7.033,237,2,47
R_2qqOAf7iNKiE7bd,I13x,critical,3,5.938,disagree,somewhat,2,7.25,278,2,47
R_2qqOAf7iNKiE7bd,I14x,critical,3,7.695,disagree,somewhat,2,4.158,199,2,47
R_2qqOAf7iNKiE7bd,I15x,critical,2,7.168,agree,somewhat,2,8.817,216,2,47
R_2qqOAf7iNKiE7bd,I16x,critical,1,7.03,agree,fully,3,6.01,235,2,47
R_2qqOAf7iNKiE7bd,I17x,critical,2,6.649,agree,somewhat,3,4.562,212,2,47
R_2qqOAf7iNKiE7bd,I18x,critical,1,6.335,agree,fully,2,7.062,201,2,47
R_2qqOAf7iNKiE7bd,F1x,filler,2,3.427,filler,filler,1,4.29,217,2,47
R_2qqOAf7iNKiE7bd,F2x,filler,3,4.401,filler,filler,1,9.412,300,2,47
R_2qqOAf7iNKiE7bd,F3x,filler,2,6.134,filler,filler,2,3.993,191,2,47
R_2qqOAf7iNKiE7bd,F4x,filler,2,6.428,filler,filler,1,4.324,304,2,47
R_2qqOAf7iNKiE7bd,F5x,filler,3,4.832,filler,filler,2,7.765,215,2,47
R_2qqOAf7iNKiE7bd,F6x,filler,2,4.045,filler,filler,2,6.005,298,2,47
R_2qqOAf7iNKiE7bd,F7x,filler,3,2.812,filler,filler,1,5.756,298,2,47
R_2qqOAf7iNKiE7bd,F8x,filler,3,6.457,filler,filler,1,11.275,301,2,47
R_2qqOAf7iNKiE7bd,F9x,filler,3,3.661,filler,filler,2,5.754,265,2,47
R_2qqOAf7iNKiE7bd,F10x,filler,2,5.075,filler,filler,2,8.358,246,2,47
R_2qqOAf7iNKiE7bd,F11x,filler,2,4.678,filler,filler,2,7.545,209,2,47
R_2qqOAf7iNKiE7bd,F12x,filler,2,4.84,filler,filler,1,7.518,221,2,47
R_2qqOAf7iNKiE7bd,F13x,filler,2,2.619,filler,filler,3,7.743,210,2,47
R_2qqOAf7iNKiE7bd,F14x,filler,2,9.888,filler,filler,1,5.35,312,2,47
R_2qqOAf7iNKiE7bd,F15x,filler,3,2.016,filler,filler,3,10.45,240,2,47
R_2qqOAf7iNKiE7bd,F16x,filler,2,5.876,filler,filler,2,10.085,319,2,47
R_2qqOAf7iNKiE7bd,F17x,filler,3,8.362,filler,filler,2,10.173,321,2,47
R_2qqOAf7iNKiE7bd,F18x,filler,2,6.825,filler,filler,1,4.965,220,2,47
R_2qqOAf7iNKiE7bd,F19x,filler,3,5.488,filler,filler,1,5.563,208,2,47
R_2qqOAf7iNKiE7bd,F20x,filler,3,4.739,filler,filler,3,7.451,297,2,47
R_2qqOAf7iNKiE7bd,F21x,filler,3,6.541,filler,filler,1,4.781,260,2,47
R_2qqOAf7iNKiE7bd,F22x,filler,3,4.369,filler,filler,2,7.148,304,2,47
R_2qqOAf7iNKiE7bd,F23x,filler,2,3.712,filler,filler,1,4.876,259,2,47
R_2qqOAf7iNKiE7bd,F24x,filler,3,6.761,filler,filler,2,5.228,237,2,47
R_3n90ljhbYIuBdGa,I1x,critical,4,8.911,disagree,fully,3,10.767,232,2,34
R_3n90ljhbYIuBdGa,I2x,critical,4,4.301,disagree,fully,1,9.398,194,2,34
R_3n90ljhbYIuBdGa,I3x,critical,2,4.188,agree,somewhat,3,1.71,206,2,34
R_3n90ljhbYIuBdGa,I4x,critical,1,5.6,agree,fully,3,4.757,205,2,34
R_3n90ljhbYIuBdGa,I5x,critical,1,2.899,agree,fully,3,6.764,193,2,34
R_3n90ljhbYIuBdGa,I6x,critical,1,3.537,agree,fully,3,4.641,218,2,34
R_3n90ljhbYIuBdGa,I7x,critical,4,9.236,disagree,fully,3,4.278,233,2,34
R_3n90ljhbYIuBdGa,I8x,critical,1,2.646,agree,fully,3,2.823,191,2,34
R_3n90ljhbYIuBdGa,I9x,critical,2,6.247,agree,somewhat,3,12.556,175,2,34
R_3n90ljhbYIuBdGa,I10x,critical,1,3.311,agree,fully,1,6.039,181,2,34
R_3n90ljhbYIuBdGa,I11x,critical,3,7.923,disagree,somewhat,3,11.609,180,2,34
R_3n90ljhbYIuBdGa,I12x,critical,1,7.997,agree,fully,1,9.415,237,2,34
R_3n90ljhbYIuBdGa,I13x,critical,1,5.11,agree,fully,2,5.46,218,2,34
R_3n90ljhbYIuBdGa,I14x,critical,4,2.224,disagree,fully,3,2.465,199,2,34
R_3n90ljhbYIuBdGa,I15x,critical,2,2.754,agree,somewhat,2,0.992,216,2,34
R_3n90ljhbYIuBdGa,I16x,critical,4,4.778,disagree,fully,2,4.501,199,2,34
R_3n90ljhbYIuBdGa,I17x,critical,2,3.969,agree,somewhat,3,2.57,212,2,34
R_3n90ljhbYIuBdGa,I18x,critical,1,3.522,agree,fully,1,8.492,201,2,34
R_3n90ljhbYIuBdGa,F1x,filler,3,3.255,filler,filler,3,3.162,211,2,34
R_3n90ljhbYIuBdGa,F2x,filler,1,2.778,filler,filler,3,1.679,220,2,34
R_3n90ljhbYIuBdGa,F3x,filler,4,1.7,filler,filler,1,3.229,209,2,34
R_3n90ljhbYIuBdGa,F4x,filler,4,3.294,filler,filler,1,4.623,278,2,34
R_3n90ljhbYIuBdGa,F5x,filler,1,5.52,filler,filler,3,4.33,296,2,34
R_3n90ljhbYIuBdGa,F6x,filler,2,3.666,filler,filler,1,0.717,298,2,34
R_3n90ljhbYIuBdGa,F7x,filler,4,2.92,filler,filler,3,2.85,298,2,34
R_3n90ljhbYIuBdGa,F8x,filler,2,7.17,filler,filler,1,7.5,233,2,34
R_3n90ljhbYIuBdGa,F9x,filler,2,9.315,filler,filler,2,3.679,232,2,34
R_3n90ljhbYIuBdGa,F10x,filler,1,2.16,filler,filler,3,3.269,246,2,34
R_3n90ljhbYIuBdGa,F11x,filler,1,4.022,filler,filler,1,5.846,209,2,34
R_3n90ljhbYIuBdGa,F12x,filler,3,3.257,filler,filler,0,2,242,2,34
R_3n90ljhbYIuBdGa,F13x,filler,3,3.032,filler,filler,3,5.39,264,2,34
R_3n90ljhbYIuBdGa,F14x,filler,3,4.588,filler,filler,2,2.114,321,2,34
R_3n90ljhbYIuBdGa,F15x,filler,4,2.77,filler,filler,1,4.544,240,2,34
R_3n90ljhbYIuBdGa,F16x,filler,4,5.884,filler,filler,3,4.273,295,2,34
R_3n90ljhbYIuBdGa,F17x,filler,1,3.964,filler,filler,1,2.432,321,2,34
R_3n90ljhbYIuBdGa,F18x,filler,1,3.161,filler,filler,2,5.602,220,2,34
R_3n90ljhbYIuBdGa,F19x,filler,2,2.221,filler,filler,2,2.817,208,2,34
R_3n90ljhbYIuBdGa,F20x,filler,2,5.151,filler,filler,1,2.99,286,2,34
R_3n90ljhbYIuBdGa,F21x,filler,2,4.759,filler,filler,3,1.551,311,2,34
R_3n90ljhbYIuBdGa,F22x,filler,1,2.401,filler,filler,3,3.313,325,2,34
R_3n90ljhbYIuBdGa,F23x,filler,2,3.071,filler,filler,1,3.487,259,2,34
R_3n90ljhbYIuBdGa,F24x,filler,3,4.813,filler,filler,2,1.54,237,2,34
R_RVU6ry1tI2kh6SZ,I1x,critical,1,3.346,agree,fully,3,3.909,286,1,33
R_RVU6ry1tI2kh6SZ,I2x,critical,2,4.166,agree,somewhat,2,5.572,176,1,33
R_RVU6ry1tI2kh6SZ,I3x,critical,4,4.66,disagree,fully,3,3.357,239,1,33
R_RVU6ry1tI2kh6SZ,I4x,critical,2,5.506,agree,somewhat,2,4.61,205,1,33
R_RVU6ry1tI2kh6SZ,I5x,critical,4,126.101,disagree,fully,3,1.506,192,1,33
R_RVU6ry1tI2kh6SZ,I6x,critical,3,6.016,disagree,somewhat,3,70.939,191,1,33
R_RVU6ry1tI2kh6SZ,I7x,critical,4,3.291,disagree,fully,3,5.143,233,1,33
R_RVU6ry1tI2kh6SZ,I8x,critical,1,2.702,agree,fully,3,3.139,191,1,33
R_RVU6ry1tI2kh6SZ,I9x,critical,3,7.76,disagree,somewhat,2,11.015,191,1,33
R_RVU6ry1tI2kh6SZ,I10x,critical,1,2.301,agree,fully,3,1.895,181,1,33
R_RVU6ry1tI2kh6SZ,I11x,critical,2,9.982,agree,somewhat,2,6.546,153,1,33
R_RVU6ry1tI2kh6SZ,I12x,critical,1,3.831,agree,fully,3,38.75,237,1,33
R_RVU6ry1tI2kh6SZ,I13x,critical,1,3.644,agree,fully,1,33.696,218,1,33
R_RVU6ry1tI2kh6SZ,I14x,critical,2,6.726,agree,somewhat,3,4.308,184,1,33
R_RVU6ry1tI2kh6SZ,I15x,critical,1,4.318,agree,fully,3,9.93,216,1,33
R_RVU6ry1tI2kh6SZ,I16x,critical,1,3.204,agree,fully,3,3.145,235,1,33
R_RVU6ry1tI2kh6SZ,I17x,critical,1,2.56,agree,fully,3,5.954,212,1,33
R_RVU6ry1tI2kh6SZ,I18x,critical,1,3.513,agree,fully,3,5.79,201,1,33
R_RVU6ry1tI2kh6SZ,F1x,filler,4,2.664,filler,filler,3,4.342,211,1,33
R_RVU6ry1tI2kh6SZ,F2x,filler,2,4.169,filler,filler,1,6.212,220,1,33
R_RVU6ry1tI2kh6SZ,F3x,filler,1,2.075,filler,filler,2,5.903,191,1,33
R_RVU6ry1tI2kh6SZ,F4x,filler,2,4.642,filler,filler,3,8.39,304,1,33
R_RVU6ry1tI2kh6SZ,F5x,filler,3,9.061,filler,filler,3,5.61,215,1,33
R_RVU6ry1tI2kh6SZ,F6x,filler,4,3.082,filler,filler,1,7.548,256,1,33
R_RVU6ry1tI2kh6SZ,F7x,filler,3,16.237,filler,filler,1,10.156,298,1,33
R_RVU6ry1tI2kh6SZ,F8x,filler,1,3.04,filler,filler,1,6.835,233,1,33
R_RVU6ry1tI2kh6SZ,F9x,filler,4,5.362,filler,filler,3,11.084,265,1,33
R_RVU6ry1tI2kh6SZ,F10x,filler,3,4.513,filler,filler,2,11.18,193,1,33
R_RVU6ry1tI2kh6SZ,F11x,filler,2,6.596,filler,filler,3,2.186,209,1,33
R_RVU6ry1tI2kh6SZ,F12x,filler,1,3.351,filler,filler,3,6.462,221,1,33
R_RVU6ry1tI2kh6SZ,F13x,filler,2,4.006,filler,filler,2,7.198,210,1,33
R_RVU6ry1tI2kh6SZ,F14x,filler,1,4.627,filler,filler,1,7.04,312,1,33
R_RVU6ry1tI2kh6SZ,F15x,filler,4,4.463,filler,filler,3,2.727,240,1,33
R_RVU6ry1tI2kh6SZ,F16x,filler,1,2.939,filler,filler,2,4.727,319,1,33
R_RVU6ry1tI2kh6SZ,F17x,filler,3,18.163,filler,filler,1,8.222,321,1,33
R_RVU6ry1tI2kh6SZ,F18x,filler,1,20.692,filler,filler,3,3.611,220,1,33
R_RVU6ry1tI2kh6SZ,F19x,filler,3,3.96,filler,filler,1,5.881,208,1,33
R_RVU6ry1tI2kh6SZ,F20x,filler,4,7.759,filler,filler,2,11.137,297,1,33
R_RVU6ry1tI2kh6SZ,F21x,filler,2,10.477,filler,filler,2,6.155,311,1,33
R_RVU6ry1tI2kh6SZ,F22x,filler,4,3.838,filler,filler,2,6.477,304,1,33
R_RVU6ry1tI2kh6SZ,F23x,filler,4,3.894,filler,filler,3,5.409,274,1,33
R_RVU6ry1tI2kh6SZ,F24x,filler,1,4.704,filler,filler,3,26.06,339,1,33
R_3e49D602Rm7J7Cp,I1x,critical,1,4.959,agree,fully,3,6.434,286,2,50
R_3e49D602Rm7J7Cp,I2x,critical,4,3.134,disagree,fully,2,5.062,194,2,50
R_3e49D602Rm7J7Cp,I3x,critical,3,6.055,disagree,somewhat,3,2.616,239,2,50
R_3e49D602Rm7J7Cp,I4x,critical,2,3.846,agree,somewhat,2,2.914,205,2,50
R_3e49D602Rm7J7Cp,I5x,critical,4,3.882,disagree,fully,2,3.906,192,2,50
R_3e49D602Rm7J7Cp,I6x,critical,1,4.034,agree,fully,1,4.707,218,2,50
R_3e49D602Rm7J7Cp,I7x,critical,4,2.611,disagree,fully,2,2.633,233,2,50
R_3e49D602Rm7J7Cp,I8x,critical,3,3.967,disagree,somewhat,2,3.083,245,2,50
R_3e49D602Rm7J7Cp,I9x,critical,4,3.895,disagree,fully,3,5.674,191,2,50
R_3e49D602Rm7J7Cp,I10x,critical,1,3.873,agree,fully,3,7.03,181,2,50
R_3e49D602Rm7J7Cp,I11x,critical,1,3.321,agree,fully,3,5.96,153,2,50
R_3e49D602Rm7J7Cp,I12x,critical,1,7.022,agree,fully,2,4.672,237,2,50
R_3e49D602Rm7J7Cp,I13x,critical,1,5.636,agree,fully,2,8.946,218,2,50
R_3e49D602Rm7J7Cp,I14x,critical,3,5.686,disagree,somewhat,1,7.724,199,2,50
R_3e49D602Rm7J7Cp,I15x,critical,1,3.945,agree,fully,3,5.847,216,2,50
R_3e49D602Rm7J7Cp,I16x,critical,2,7.75,agree,somewhat,2,23.097,235,2,50
R_3e49D602Rm7J7Cp,I17x,critical,4,3.664,disagree,fully,3,4.298,198,2,50
R_3e49D602Rm7J7Cp,I18x,critical,2,38.7,agree,somewhat,3,6.244,201,2,50
R_3e49D602Rm7J7Cp,F1x,filler,4,3.858,filler,filler,3,4.31,211,2,50
R_3e49D602Rm7J7Cp,F2x,filler,1,4.823,filler,filler,3,7.406,220,2,50
R_3e49D602Rm7J7Cp,F3x,filler,1,2.76,filler,filler,2,5.55,191,2,50
R_3e49D602Rm7J7Cp,F4x,filler,4,4.331,filler,filler,3,7.92,278,2,50
R_3e49D602Rm7J7Cp,F5x,filler,4,3.593,filler,filler,3,6.026,215,2,50
R_3e49D602Rm7J7Cp,F6x,filler,2,4.551,filler,filler,3,3.261,298,2,50
R_3e49D602Rm7J7Cp,F7x,filler,3,6.627,filler,filler,1,4.588,298,2,50
R_3e49D602Rm7J7Cp,F8x,filler,4,8.792,filler,filler,3,7.781,301,2,50
R_3e49D602Rm7J7Cp,F9x,filler,3,4.464,filler,filler,1,6.014,265,2,50
R_3e49D602Rm7J7Cp,F10x,filler,4,3.57,filler,filler,3,6.986,193,2,50
R_3e49D602Rm7J7Cp,F11x,filler,1,5.981,filler,filler,3,4.295,209,2,50
R_3e49D602Rm7J7Cp,F12x,filler,2,3.459,filler,filler,3,3.295,221,2,50
R_3e49D602Rm7J7Cp,F13x,filler,4,5.744,filler,filler,3,15.962,264,2,50
R_3e49D602Rm7J7Cp,F14x,filler,2,8.106,filler,filler,1,0.756,312,2,50
R_3e49D602Rm7J7Cp,F15x,filler,4,5.655,filler,filler,3,7.365,240,2,50
R_3e49D602Rm7J7Cp,F16x,filler,4,11.605,filler,filler,3,0,295,2,50
R_3e49D602Rm7J7Cp,F17x,filler,4,5.608,filler,filler,3,8.884,321,2,50
R_3e49D602Rm7J7Cp,F18x,filler,4,14.73,filler,filler,3,12.3,235,2,50
R_3e49D602Rm7J7Cp,F19x,filler,3,4.795,filler,filler,1,6.876,208,2,50
R_3e49D602Rm7J7Cp,F20x,filler,4,28.402,filler,filler,1,11.814,297,2,50
R_3e49D602Rm7J7Cp,F21x,filler,3,11.523,filler,filler,1,4.137,260,2,50
R_3e49D602Rm7J7Cp,F22x,filler,3,3.547,filler,filler,2,30.02,304,2,50
R_3e49D602Rm7J7Cp,F23x,filler,2,8.056,filler,filler,3,6.953,259,2,50
R_3e49D602Rm7J7Cp,F24x,filler,3,7.456,filler,filler,1,2.993,237,2,50
R_1NsQj6vhZPPZQxM,I1x,critical,3,24.74,disagree,somewhat,3,6.948,232,2,42
R_1NsQj6vhZPPZQxM,I2x,critical,3,2.894,disagree,somewhat,3,4.4,194,2,42
R_1NsQj6vhZPPZQxM,I3x,critical,4,4.134,disagree,fully,3,4.756,239,2,42
R_1NsQj6vhZPPZQxM,I4x,critical,2,2.838,agree,somewhat,3,3.347,205,2,42
R_1NsQj6vhZPPZQxM,I5x,critical,2,5.492,agree,somewhat,3,13.501,193,2,42
R_1NsQj6vhZPPZQxM,I6x,critical,1,2.085,agree,fully,3,3.239,218,2,42
R_1NsQj6vhZPPZQxM,I7x,critical,3,2.78,disagree,somewhat,2,4.282,233,2,42
R_1NsQj6vhZPPZQxM,I8x,critical,1,2.279,agree,fully,3,2.398,191,2,42
R_1NsQj6vhZPPZQxM,I9x,critical,1,2.601,agree,fully,3,2.273,175,2,42
R_1NsQj6vhZPPZQxM,I10x,critical,2,4.232,agree,somewhat,3,1.889,181,2,42
R_1NsQj6vhZPPZQxM,I11x,critical,3,2.736,disagree,somewhat,3,1.819,180,2,42
R_1NsQj6vhZPPZQxM,I12x,critical,1,3.936,agree,fully,3,1.766,237,2,42
R_1NsQj6vhZPPZQxM,I13x,critical,2,4.069,agree,somewhat,2,5.31,218,2,42
R_1NsQj6vhZPPZQxM,I14x,critical,2,2.573,agree,somewhat,3,1.498,184,2,42
R_1NsQj6vhZPPZQxM,I15x,critical,2,8.668,agree,somewhat,3,1.665,216,2,42
R_1NsQj6vhZPPZQxM,I16x,critical,1,3.756,agree,fully,3,3.303,235,2,42
R_1NsQj6vhZPPZQxM,I17x,critical,1,2.329,agree,fully,3,5.355,212,2,42
R_1NsQj6vhZPPZQxM,I18x,critical,1,3.764,agree,fully,2,4.601,201,2,42
R_1NsQj6vhZPPZQxM,F1x,filler,3,2.925,filler,filler,3,20.35,211,2,42
R_1NsQj6vhZPPZQxM,F2x,filler,3,2.792,filler,filler,3,4.286,300,2,42
R_1NsQj6vhZPPZQxM,F3x,filler,2,1.853,filler,filler,2,3.81,191,2,42
R_1NsQj6vhZPPZQxM,F4x,filler,2,3.761,filler,filler,3,2.394,304,2,42
R_1NsQj6vhZPPZQxM,F5x,filler,2,6.136,filler,filler,1,2.7,296,2,42
R_1NsQj6vhZPPZQxM,F6x,filler,3,8.086,filler,filler,3,5.835,256,2,42
R_1NsQj6vhZPPZQxM,F7x,filler,3,3.083,filler,filler,1,2.14,298,2,42
R_1NsQj6vhZPPZQxM,F8x,filler,2,2.983,filler,filler,3,1.788,233,2,42
R_1NsQj6vhZPPZQxM,F9x,filler,3,2.901,filler,filler,3,1.407,265,2,42
R_1NsQj6vhZPPZQxM,F10x,filler,1,1.886,filler,filler,3,2.578,246,2,42
R_1NsQj6vhZPPZQxM,F11x,filler,1,2.46,filler,filler,3,2.025,209,2,42
R_1NsQj6vhZPPZQxM,F12x,filler,2,4.051,filler,filler,3,4.626,221,2,42
R_1NsQj6vhZPPZQxM,F13x,filler,2,2.878,filler,filler,3,3.277,210,2,42
R_1NsQj6vhZPPZQxM,F14x,filler,2,6.963,filler,filler,1,2.5,312,2,42
R_1NsQj6vhZPPZQxM,F15x,filler,3,3.501,filler,filler,3,5.201,240,2,42
R_1NsQj6vhZPPZQxM,F16x,filler,3,6.39,filler,filler,1,3.617,295,2,42
R_1NsQj6vhZPPZQxM,F17x,filler,1,5.945,filler,filler,2,5.377,321,2,42
R_1NsQj6vhZPPZQxM,F18x,filler,2,3.665,filler,filler,1,3.131,220,2,42
R_1NsQj6vhZPPZQxM,F19x,filler,3,4.101,filler,filler,1,3.04,208,2,42
R_1NsQj6vhZPPZQxM,F20x,filler,3,4.044,filler,filler,3,4.1,297,2,42
R_1NsQj6vhZPPZQxM,F21x,filler,3,12.939,filler,filler,1,10.463,260,2,42
R_1NsQj6vhZPPZQxM,F22x,filler,1,2.893,filler,filler,1,7.625,325,2,42
R_1NsQj6vhZPPZQxM,F23x,filler,2,2.931,filler,filler,3,4.726,259,2,42
R_1NsQj6vhZPPZQxM,F24x,filler,2,4.001,filler,filler,3,5.538,339,2,42
R_3fqxjcQgC2gYeXD,I1x,critical,4,2.781,disagree,fully,3,7.013,232,2,34
R_3fqxjcQgC2gYeXD,I2x,critical,3,2.531,disagree,somewhat,3,3.002,194,2,34
R_3fqxjcQgC2gYeXD,I3x,critical,2,2.428,agree,somewhat,3,2.75,206,2,34
R_3fqxjcQgC2gYeXD,I4x,critical,4,25.022,disagree,fully,3,3.667,184,2,34
R_3fqxjcQgC2gYeXD,I5x,critical,2,4.108,agree,somewhat,3,10.02,193,2,34
R_3fqxjcQgC2gYeXD,I6x,critical,2,3.064,agree,somewhat,2,7.798,218,2,34
R_3fqxjcQgC2gYeXD,I7x,critical,2,2.446,agree,somewhat,3,6.027,221,2,34
R_3fqxjcQgC2gYeXD,I8x,critical,1,4.047,agree,fully,3,5.379,191,2,34
R_3fqxjcQgC2gYeXD,I9x,critical,3,2.433,disagree,somewhat,2,4.478,191,2,34
R_3fqxjcQgC2gYeXD,I10x,critical,2,3.061,agree,somewhat,3,9.533,181,2,34
R_3fqxjcQgC2gYeXD,I11x,critical,3,41.077,disagree,somewhat,2,5.404,180,2,34
R_3fqxjcQgC2gYeXD,I12x,critical,3,8.046,disagree,somewhat,3,5.67,234,2,34
R_3fqxjcQgC2gYeXD,I13x,critical,3,2.919,disagree,somewhat,2,10.812,278,2,34
R_3fqxjcQgC2gYeXD,I14x,critical,1,5.647,agree,fully,3,4,184,2,34
R_3fqxjcQgC2gYeXD,I15x,critical,1,5.875,agree,fully,3,4.116,216,2,34
R_3fqxjcQgC2gYeXD,I16x,critical,2,5.8,agree,somewhat,3,5.627,235,2,34
R_3fqxjcQgC2gYeXD,I17x,critical,2,2.264,agree,somewhat,2,3.967,212,2,34
R_3fqxjcQgC2gYeXD,I18x,critical,1,4.114,agree,fully,3,4.119,201,2,34
R_3fqxjcQgC2gYeXD,F1x,filler,3,5.048,filler,filler,3,4.026,211,2,34
R_3fqxjcQgC2gYeXD,F2x,filler,4,3.554,filler,filler,1,7.483,300,2,34
R_3fqxjcQgC2gYeXD,F3x,filler,3,2.38,filler,filler,3,5.766,209,2,34
R_3fqxjcQgC2gYeXD,F4x,filler,2,2.733,filler,filler,2,18.628,304,2,34
R_3fqxjcQgC2gYeXD,F5x,filler,3,4.036,filler,filler,3,4.718,215,2,34
R_3fqxjcQgC2gYeXD,F6x,filler,2,4.251,filler,filler,3,6.069,298,2,34
R_3fqxjcQgC2gYeXD,F7x,filler,3,0.454,filler,filler,2,15.201,298,2,34
R_3fqxjcQgC2gYeXD,F8x,filler,2,5.399,filler,filler,3,4.332,233,2,34
R_3fqxjcQgC2gYeXD,F9x,filler,3,3.979,filler,filler,3,5.451,265,2,34
R_3fqxjcQgC2gYeXD,F10x,filler,3,3.901,filler,filler,3,2.648,193,2,34
R_3fqxjcQgC2gYeXD,F11x,filler,1,3.999,filler,filler,3,13.968,209,2,34
R_3fqxjcQgC2gYeXD,F12x,filler,1,2.749,filler,filler,3,5.661,221,2,34
R_3fqxjcQgC2gYeXD,F13x,filler,3,4.292,filler,filler,3,6.164,264,2,34
R_3fqxjcQgC2gYeXD,F14x,filler,1,5.887,filler,filler,3,5.636,312,2,34
R_3fqxjcQgC2gYeXD,F15x,filler,2,2.595,filler,filler,2,13.659,255,2,34
R_3fqxjcQgC2gYeXD,F16x,filler,2,3.64,filler,filler,2,5.106,319,2,34
R_3fqxjcQgC2gYeXD,F17x,filler,2,13.357,filler,filler,2,6.498,321,2,34
R_3fqxjcQgC2gYeXD,F18x,filler,2,2.853,filler,filler,3,5.775,220,2,34
R_3fqxjcQgC2gYeXD,F19x,filler,2,3.012,filler,filler,1,6.334,208,2,34
R_3fqxjcQgC2gYeXD,F20x,filler,2,9.807,filler,filler,3,5.788,286,2,34
R_3fqxjcQgC2gYeXD,F21x,filler,2,5.93,filler,filler,2,7.941,311,2,34
R_3fqxjcQgC2gYeXD,F22x,filler,1,4.451,filler,filler,3,7.541,325,2,34
R_3fqxjcQgC2gYeXD,F23x,filler,3,3.919,filler,filler,3,4.76,274,2,34
R_3fqxjcQgC2gYeXD,F24x,filler,2,12.978,filler,filler,3,12.853,339,2,34
R_USLoesB4yiYanOV,I1x,critical,4,2.163,disagree,fully,3,2.288,232,2,46
R_USLoesB4yiYanOV,I2x,critical,4,2.178,disagree,fully,3,4.435,194,2,46
R_USLoesB4yiYanOV,I3x,critical,4,4.265,disagree,fully,1,4.002,239,2,46
R_USLoesB4yiYanOV,I4x,critical,4,3.294,disagree,fully,2,11.628,184,2,46
R_USLoesB4yiYanOV,I5x,critical,1,1.789,agree,fully,3,2.284,193,2,46
R_USLoesB4yiYanOV,I6x,critical,1,2.496,agree,fully,3,2.57,218,2,46
R_USLoesB4yiYanOV,I7x,critical,1,2.098,agree,fully,2,4.803,221,2,46
R_USLoesB4yiYanOV,I8x,critical,1,3.075,agree,fully,1,1.704,191,2,46
R_USLoesB4yiYanOV,I9x,critical,1,1.915,agree,fully,1,5.413,175,2,46
R_USLoesB4yiYanOV,I10x,critical,1,4.321,agree,fully,1,2.652,181,2,46
R_USLoesB4yiYanOV,I11x,critical,2,9.098,agree,somewhat,2,12.389,153,2,46
R_USLoesB4yiYanOV,I12x,critical,2,4.591,agree,somewhat,3,3.872,237,2,46
R_USLoesB4yiYanOV,I13x,critical,1,3.46,agree,fully,2,5.638,218,2,46
R_USLoesB4yiYanOV,I14x,critical,1,2.74,agree,fully,1,3.068,184,2,46
R_USLoesB4yiYanOV,I15x,critical,1,2.526,agree,fully,1,1.461,216,2,46
